교양,글쓰기,3,권은영,전주:공과대학 2호관 418,"수 2-A,수 2-B,금 1-A,금 1-B,금 2-A,금 2-B",23,"분반:29, 학과:신소재(전자재료) 1,토목/환경/자원.에너지공학부(자원.에너지공학) 1"
교양,글쓰기,3,이은선,전주:공과대학 2호관 405,"수 2-A,수 2-B,금 1-A,금 1-B,금 2-A,금 2-B",20,"분반:30, 학과:토목/환경/자원.에너지공학부(자원.에너지공학) 1"
교양,글쓰기,3,신지원,전주:공과대학 5호관 311,"토 5-A,토 5-B,토 6-A,토 6-B,토 7-A,토 7-B",6,"분반:31, 학과:소프트웨어공학과(재) 1,융합기술공학부(IT융합기전공학)(재) 1"
교양,글쓰기,3,신은수,전주:농업생명과학대학2호관 404,"수 4-A,수 4-B,금 3-A,금 3-B,금 4-A,금 4-B",28,"분반:32, 학과:농생물학과 1"
교양,글쓰기,3,정훈,전주:농업생명과학대학3호관 405,"화 1-A,화 1-B,화 2-A,화 2-B,목 3-A,목 3-B",27,"분반:33, 학과:동물자원과 1"
교양,글쓰기,3,최은영,전주:공과대학 2호관 418,"화 1-A,화 1-B,화 2-A,화 2-B,목 3-A,목 3-B",27,"분반:34, 학과:동물자원과 1,식품공학과 1"
교양,글쓰기,3,유홍주,전주:전대 학술문화관 105,"화 1-A,화 1-B,화 2-A,화 2-B,목 3-A,목 3-B",27,"분반:35, 학과:식품공학과 1"
교양,글쓰기,3,김은혜,전주:농업생명과학대학2호관 405,"화 8-A,화 8-B,목 6-A,목 6-B,목 7-A,목 7-B",27,"분반:36, 학과:동물생명공학과 1"
교양,글쓰기,3,노용무,전주:전대 학술문화관 104,"화 1-A,화 1-B,화 2-A,화 2-B,목 3-A,목 3-B",25,"분반:37, 학과:목재응용과학과 1"
교양,글쓰기,3,문미애,전주:공과대학 1호관 321,"수 4-A,수 4-B,금 3-A,금 3-B,금 4-A,금 4-B",30,"분반:38, 학과:생물산업기계 1"
교양,글쓰기,3,윤수하,전주:전대 학술문화관 104,"화 6-A,화 6-B,화 7-A,화 7-B,목 8-A,목 8-B",31,"분반:39, 학과:산림환경과학과 1"
교양,글쓰기,3,박상완,전주:농업생명과학대학2호관 404,"화 6-A,화 6-B,화 7-A,화 7-B,목 8-A,목 8-B",29,"분반:40, 학과:조경 1,생물환경화학과 1"
교양,글쓰기,3,유홍주,전주:농업생명과학대학2호관 405,"화 6-A,화 6-B,화 7-A,화 7-B,목 8-A,목 8-B",28,"분반:41, 학과:생물환경화학과 1"
교양,글쓰기,3,권주안,전주:농업생명과학대학2호관 404,"화 1-A,화 1-B,화 2-A,화 2-B,목 3-A,목 3-B",26,"분반:42, 학과:원예학과 1"
교양,글쓰기,3,김은혜,전주:공과대학 5호관 311,"화 6-A,화 6-B,화 7-A,화 7-B,목 8-A,목 8-B",34,"분반:43, 학과:작물생명과학과 1"
